type,cost,name,text,damage
Water,"['Water']","Careless Head","Flip a coin. If heads, this attack does 50 more damage.","10+"
Water,"['Colorless', 'Colorless', 'Colorless']","Walk-Off Homer","If you use this attack when you have only 1 Prize card left, you win this game.",""
Water,"['Colorless']","Wing Attack","","20"
Water,"['Colorless', 'Colorless', 'Colorless']","Brave Bird","This Pok\u00e9mon does 20 damage to itself.","80"
Water,"['Water', 'Water']","Frog Hop","Flip a coin. If heads, this attack does 20 more damage.","20+"
Water,"['Water', 'Water', 'Water']","Mud Shot","","60"
Water,"['Colorless']","Energy Stream","Search your discard pile for a basic Energy card and attach it to Poliwhirl.","10"
Water,"['Water', 'Colorless']","Bubble","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Water,"['Colorless']","Pound","","10"
Water,"['Water', 'Colorless']","Wave Splash","","30"
Water,"['Water']","Spacial Rend","Search your deck for a Stadium card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. If there is any Stadium card in play, discard it.","10"
Water,"['Water', 'Water', 'Colorless']","Transback","You may flip a coin. If heads, discard all Energy attached to Palkia and put the Defending Pok\u00e9mon and all cards attached to it on top of your opponent's deck. Your opponent shuffles his or her deck afterward.","40"
Water,"['Free']","Present","Flip a coin. If heads, search your deck for any 1 card and put it into your hand. Shuffle your deck afterward.",""
Water,"['Water']","Ice Ball","","20"
Water,"['Colorless', 'Colorless', 'Colorless']","Echoed Voice","During your next turn, this Pok\u00e9mon's Echoed Voice attack does 50 more damage (before applying Weakness and Resistance).","50"
Water,"['Water', 'Colorless', 'Colorless', 'Colorless']","Drain Punch","Heal 20 damage from this Pok\u00e9mon.","80"
Water,"['Colorless']","Brat Snack","","10"
Water,"['Fighting', 'Metal', 'Colorless']","Dragon Claw","","40"
Water,"['Water', 'Water', 'Colorless']","Torrent Blade","Return 2 Water Energy attached to Suicune & Entei LEGEND to your hand. Choose one of your opponent's Benched Pok\u00e9mon. This attack does 100 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Fire', 'Colorless', 'Colorless']","Bursting Inferno","The Defending Pok\u00e9mon is now Burned.","80"
Water,"['Water', 'Metal', 'Colorless']","Glide","","40"
Water,"['Colorless']","Tackle","","20"
Water,"['Water', 'Fighting']","Shred","This attack's damage isn't affected by any effects on the Defending Pok\u00e9mon.","40"
Water,"['Colorless', 'Colorless']","Crunch","Flip a coin. If heads, discard an Energy attached to the Defending Pok\u00e9mon.","30"
Water,"['Psychic', 'Darkness', 'Darkness']","Dragon Claw","","80"
Water,"['Water']","Horn Attack","","10"
Water,"['Water', 'Colorless']","Waterfall","","30"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Avalanche","Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","60"
Water,"['Colorless']","Celestial Roar","Discard the top 3 cards of your deck. If any of those cards are Energy cards, attach them to this Pok\u00e9mon.",""
Water,"['Fire', 'Lightning']","Dragon Burst","Discard all basic Fire Energy or all basic Lightning Energy attached to this Pok\u00e9mon. This attack does 60 damage times the number of Energy cards you discarded.","60\u00d7"
Water,"['Fighting']","Mach Cut","Discard a Special Energy attached to the Defending Pok\u00e9mon.","60"
Water,"['Water', 'Fighting']","Dragonblade","Discard the top 2 cards of your deck.","100"
Water,"['Grass', 'Psychic', 'Colorless']","Shred","This attack's damage isn't affected by any effects on the Defending Pok\u00e9mon.","90"
Water,"['Grass', 'Psychic', 'Colorless', 'Colorless']","Dragon Pulse","Discard the top 3 cards of your deck.","130"
Water,"['Psychic', 'Darkness', 'Darkness', 'Colorless']","Dragonblast","Discard 2 Darkness Energy attached to this Pok\u00e9mon.","140"
Water,"['Colorless']","Ram","","10"
Water,"['Water', 'Colorless', 'Colorless']","Aqua Sonic","This attack's damage isn't affected by Resistance.","40"
Water,"['Colorless']","Surprise Attack","Flip a coin. If tails, this attack does nothing.","10"
Water,"['Water', 'Colorless']","Ascension","Search your deck for a card that evolves from Magikarp and put it on Magikarp. (This counts as evolving Magikarp.) Shuffle your deck afterward.",""
Water,"['Colorless', 'Colorless']","Water Gun","Does 30 damage plus 10 more damage for each Water Energy attached to Pelipper but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","30+"
Water,"['Lightning', 'Colorless']","Dual Claw","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Water,"['Water', 'Lightning', 'Colorless', 'Colorless']","Flash Freeze","Discard an Energy attached to this Pok\u00e9mon.","100"
Water,"['Water']","Surf","","20"
Water,"['Colorless', 'Colorless', 'Colorless']","Swift","This attack's damage isn't affected by Weakness, Resistance, Pok\u00e9-Powers, Pok\u00e9-Bodies, or any other effects on the Defending Pok\u00e9mon.","50"
Water,"['Colorless']","Super Hypno Wave","The Defending Pok\u00e9mon is now Asleep.","10"
Water,"['Water', 'Water', 'Colorless']","Surf","","50"
Water,"['Water']","Tail Strike","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","10"
Water,"['Water']","Water Cannon","Choose 1 of your opponent's Pok\u00e9mon. This attack does 10 damage for each Energy card attached to Dark Omanyte. Don't apply Weakness and Resistance. You can't do more than 30 damage in this way.",""
Water,"['Colorless']","Beat","","10"
Water,"['Colorless']","Freeze Light","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed. If tails, the Defending Pok\u00e9mon is now Burned.",""
Water,"['Water', 'Psychic', 'Colorless']","Pure Power","Put 4 damage counters on your opponent's Pok\u00e9mon in any way you like.",""
Water,"['Colorless']","Flail","Does 10 damage for each damage counter on Goldeen.","10\u00d7"
Water,"['Psychic']","Psyshock","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Water,"['Water', 'Water', 'Colorless']","Hyper Beam","If the Defending Pok\u00e9mon has any Energy cards attached to it, choose 1 of them and discard it.","20"
Water,"['Water', 'Water', 'Water', 'Colorless']","Hyper Whirlpool","Flip a coin until you get tails. For each heads, your opponent discards an Energy card attached to the Defending Pok\u00e9mon.","80"
Water,"['Colorless']","Ice Breath","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.",""
Water,"['Water', 'Colorless']","Double Headbutt","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Water,"['Colorless', 'Colorless']","Quick Attack","Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","10+"
Water,"['Water', 'Water', 'Colorless']","Water Gun","Does 30 damage plus 10 more damage for each Energy attached to Vaporeon but not used to pay for this attack's Energy cost. Extra Energy after the 2nd doesn't count.","30+"
Water,"['Colorless']","Rollout","","10"
Water,"['Colorless', 'Colorless']","Jump On","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","10+"
Water,"['Water']","Call for Family","Search your deck for a Basic Pok\u00e9mon named Krabby and put it onto your Bench. Shuffle your deck afterward. (You can't use this attack if your Bench is full.)",""
Water,"['Water', 'Colorless']","Irongrip","","20"
Water,"['Colorless']","Glide","","10"
Water,"['Water', 'Colorless']","Slashing Strike","During your next turn, Wingull can't use Slashing Strike.","30"
Water,"['Colorless']","Paralyzing Kiss","If there are 2 Defending Pok\u00e9mon in play, choose 1 of the Defending Pok\u00e9mon. That Pok\u00e9mon is now Paralyzed. (If there is only 1 Defending Pok\u00e9mon, this attack does nothing.)",""
Water,"['Water', 'Colorless']","Fast Stream","Move 1 Energy card attached to the Defending Pok\u00e9mon to the other Defending Pok\u00e9mon. (Ignore this effect if your opponent has only 1 Defending Pok\u00e9mon.)","20"
Water,"['Water', 'Colorless']","Take Down","Seel does 10 damage to itself.","30"
Water,"['Water', 'Colorless']","Generate Cold","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Water,"['Water', 'Colorless']","Lunge","Flip a coin. If tails, this attack does nothing.","20"
Water,"['Water']","Rain Splash","","20"
Water,"['Water']","Bubble","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.",""
Water,"['Water', 'Colorless', 'Colorless']","Crabhammer","","30"
Water,"['Colorless']","Blown Kiss","Put 1 damage counter on 1 of your opponent's Pok\u00e9mon.",""
Water,"['Water', 'Water', 'Water']","Hydro Bombard","This attack does 30 damage to 2 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","120"
Water,"['Water']","Break Star","This attack does 100 damage to each of your opponent's Pok\u00e9mon BREAK. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Colorless']","Collect","Draw a card.",""
Water,"['Colorless', 'Colorless']","Scratch","","20"
Water,"['Colorless', 'Colorless']","Grass' Power","If this Pok\u00e9mon has any Grass Energy attached to it, heal 20 damage from this Pok\u00e9mon.","30"
Water,"['Water', 'Colorless', 'Colorless']","Rushing Water","Move an Energy attached to the Defending Pok\u00e9mon to 1 of your opponent's Benched Pok\u00e9mon.","60"
Water,"['Water', 'Colorless']","Smash Turn","You may switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.","30"
Water,"['Water', 'Water', 'Colorless']","Dual Splash","This attack does 50 damage to 2 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Colorless']","Tackle","","10"
Water,"['Water', 'Colorless']","Splatter","Does 30 damage to one of your oppoent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Colorless']","Double Freeze","Flip 2 coins. This attack does 40 damage times the number of heads. If either of them is heads, the Defending Pok\u00e9mon is now Paralyzed.","40\u00d7"
Water,"['Water', 'Water']","Frost Breath","","60"
Water,"['Water']","Horn Attack","","10"
Water,"['Colorless', 'Colorless']","Wing Dance","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pok\u00e9mon during your opponent's next turn.","30"
Water,"['Water', 'Colorless', 'Colorless']","Air Slash","Discard an Energy attached to this Pok\u00e9mon.","70"
Water,"['Colorless']","Flail","Does 10 damage times the number of damage counters on this Pok\u00e9mon.","10\u00d7"
Water,"['Water', 'Colorless', 'Colorless']","Final Gambit","Flip 2 coins. If both of them are tails, this Pok\u00e9mon does 80 damage to itself.","80"
Water,"['Fighting']","Focus Punch","If Poliwrath was damaged by an attack during your opponent's last turn, this attack does nothing.","60"
Water,"['Fighting', 'Colorless', 'Colorless']","Submission","Poliwrath does 20 damage to itself.","90"
Water,"['Colorless']","Collect","Draw a card.",""
Water,"['Colorless', 'Colorless']","Fury Swipes","Flip 3 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Water,"['Water']","Powder Snow","Flip a coin. If heads, the Defending Pok\u00e9mon is now Asleep.","10"
Water,"['Colorless', 'Colorless']","Rest","Heal 60 damage from this Pok\u00e9mon. This Pok\u00e9mon is now Asleep.",""
Water,"['Water']","Water Drip","","20"
Water,"['Water', 'Water', 'Colorless']","Aqua Wave","Flip 2 coins. This attack does 20 more damage for each heads.","40+"
Water,"['Water', 'Water']","Icicle Punch","","30"
Water,"['Water']","Find Ice","Search your deck for up to 3 Water Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward.",""
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Freezing Wind","","100"
Water,"['Water']","Chilling Sigh","Your opponent's Active Pok\u00e9mon is now Asleep.",""
Water,"['Water', 'Water', 'Colorless']","Tri Edge","Flip 3 coins. This attack does 40 more damage for each heads.","20+"
Water,"['Water', 'Colorless']","Swallow","Heal from this Pok\u00e9mon the same amount of damage you did to your opponent's Active Pok\u00e9mon.","30"
Water,"['Water', 'Colorless', 'Colorless', 'Colorless']","Water Pulse","Your opponent's Active Pok\u00e9mon is now Asleep.","70"
Water,"['Free']","Primal Calling","Search your deck for up to 3 Trainer cards that have Fossil in their names, show them to your opponent, and put them into your hand. Shuffle your deck afterward.",""
Water,"['Colorless', 'Colorless']","Sleep Swirl","Both Relicanth and the Defending Pok\u00e9mon are now Asleep.","30"
Water,"['Water', 'Colorless']","Aqua Press","Does 20 damage plus 10 more damage for each Water Energy attached to all Pok\u00e9mon (both yours and your opponent's).","20+"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Double Launcher","Discard 2 Water Energy attached to Blastoise. Choose 2 of your opponent's Benched Pok\u00e9mon. This attack does 60 damage to each of them. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) Blastoise can't use Double Launcher during your next turn.",""
Water,"['Grass']","Hook","","10"
Water,"['Lightning', 'Colorless']","Slam","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Water,"['Fire']","Shatter","Discard any Stadium card in play.","60"
Water,"['Water', 'Colorless', 'Colorless']","Power Howl","This attack does 20 damage times the number of cards in your opponent's hand.","20\u00d7"
Water,"['Fire', 'Fire', 'Water', 'Colorless']","Steam Blast","Discard 3 Energy attached to this Pok\u00e9mon.","170"
Water,"['Colorless', 'Colorless']","Dragon Claw","","30"
Water,"['Fire', 'Fire', 'Lightning', 'Colorless']","Dragon Strike","Flip a coin. If tails, this Pok\u00e9mon can't use Dragon Strike during your next turn.","130"
Water,"['Water', 'Water', 'Water', 'Water']","Destructive Tsunami","Flip a coin. If heads, this attack does 40 damage to each of your opponent's Pok\u00e9mon. If tails, this attack does 40 damage to each of your Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Fire', 'Fire', 'Lightning', 'Colorless']","Bright Wing","Discard a Fire Energy attached to this Pok\u00e9mon.","110"
Water,"['Water', 'Water']","Fin Slap","If an attack damaged Horsea during your opponent's last turn, this attack does 20 damage plus 10 more damage. If not, this attack does 20 damage.","20+"
